abuseCount	customerNickname	helpfulNo	helpfulYes	id	imagesCount	languageCode	postedDate	productId	profileInfo.ugcSummary.answerCount	profileInfo.ugcSummary.reviewCount	ratingValue	reviewText	reviewTitle	reviewed	score	languageCode	translation.reviewText	translation.reviewTitle
0	iHerb Customer	0	0	8b73961a-b24a-4684-b88f-96b1450c9728	0	en-US	2021-01-21T14:09:41.322Z	100840	0.0	88.0	50	Comfortable for kids	Good	False	1611238181.322	en-US		
0	iHerb Customer	0	0	239f8c86-ebea-4c1b-8d2d-c3b56ed60a13	0	ru-RU	2021-01-21T13:02:28.038Z	100840	0.0	65.0	50	заказала для ребенка. пришла в индивидуальной упаковке	Прекрасно!	False	1611234148.038	ru-RU	ordered for a child. came individually packed	en-US
0	iHerb Customer	0	0	091be6fc-9b15-45b4-a53f-44fe69de6779	0	ru-RU	2021-01-21T10:01:48.173Z	100840	0.0	23.0	50	Удобная маска для ребенка	Прекрасно!	False	1611223308.173	ru-RU	Comfortable mask for the child	en-US
0	iHerb Customer	0	1	25ed50e1-5e76-4cb3-8fca-fa10b8736190	0	ru-RU	2021-01-15T06:09:49.048Z	100840	0.0	46.0	50	Взяла маску на пробу для того, чтобы посещать поликлинику с ребенком. Очень удобный размер и конструкция, резиночки можно подвязывать. 	Маска для моей принцессы))) 	False	1611079789.048	ru-RU	Took a test mask in order to visit the clinic with a child. Very convenient size and design, elastic bands can be tied.	en-US
0	iHerb Customer	0	0	9c876d3c-dc58-4fe9-9196-0371a1660113	0	en-US	2021-01-19T08:30:01.176Z	100840	0.0	54.0	50	The only mask for a small kid that properly fits the face and does not annoy my child. Very happy with it!	Kid loves it	False	1611045001.176	en-US		
0	iHerb Customer	0	1	dbb65a69-fc9b-44ec-84e4-a5373aab9c3d	0	ru-RU	2021-01-13T18:35:58.853Z	100840	0.0	139.0	50	Ребенку комфортнее чем в обычной маске	Отлично	False	1610951758.853	ru-RU	The child is more comfortable than in a regular mask	en-US
0	iHerb Customer	0	0	132474ab-1346-4d26-853f-6d8891704b8c	0	ru-RU	2021-01-13T18:36:44.17Z	100840	0.0	247.0	50	Хорошо сидит, ребенку удобно. 	Отлично	False	1610563004.17	ru-RU	Sits well, the child is comfortable.	en-US
0	iHerb Customer	0	0	d9cc6f35-709b-46ec-967e-f30c86c547ea	0	ja-JP	2021-01-12T13:27:59.484Z	100840	0.0	12.0	50	10才の子供にぴったりでリピしています。呼吸もしやすいとの事。100円ショップのマスクはよく開封時にケミカルな嫌なにおいがしますが、この商品にはそれがありません。	Excellent!	False	1610458079.484	ja-JP	Perfect for a 10 year old kid. It&#39;s easy to breathe. Masks from 100-yen shops often have a bad chemical smell when opened, but this product does not have it.	en-US
0	iHerb Customer	0	0	1f9aca94-c07a-44c8-b3fb-205942992443	0	ar-SA	2021-01-10T09:18:51.66Z	100840	0.0	38.0	30	جيد ولكن المطاط انقطع بسرعه 	لا بأس	False	1610270331.66	ar-SA	Good but the rubber broke off quickly	en-US
0	iHerb Customer	0	0	7127f051-b195-4753-a2e7-95800c8d62e4	0	ar-SA	2021-01-07T20:35:53.073Z	100840	0.0	15.0	50	كيوت	ممتاز!	False	1610051753.073	ar-SA	cute	en-US
0	ANNA-PIZANO	0	1	69c55240-bdb0-4c2f-995e-cb0f65b54845	0	ru-RU	2021-01-01T22:54:31.163Z	100840	41.0	88.0	50	Качественные, красивые и удобные детские маски белого цвета. Без запаха, высокий уровень защиты. Ребенку понравились. Рекомендую!	Хорошие удобные маски! Рекомендую! 	False	1609930471.163	ru-RU	High-quality, beautiful and comfortable baby masks in white. Odorless, high protection. The child liked it. Recommend!	en-US
0	iHerb Customer	0	0	f197edd2-d45f-46ac-a700-b84f8f1db423	0	ru-RU	2021-01-05T16:23:36.772Z	100840	0.0	102.0	50	Самая удобная маска, очень нравится сыну, только этим пользуемся 	Прекрасно!	False	1609863816.772	ru-RU	The most comfortable mask, my son really likes it, only we use this	en-US
0	iHerb Customer	0	0	7d782164-06fe-4713-8c46-439cb0b91ed6	0	ko-KR	2021-01-03T01:39:57.865Z	100840	0.0	2.0	50	"초등학생 저학년에 쓰기좋아요
"	최고!	False	1609637997.865	ko-KR	It&#39;s good to use in the lower grades of elementary school students	en-US
1	iHerb Customer	0	0	30d7c555-a894-4119-8c0b-a63db603b99f	0	en-US	2020-12-28T17:30:33.293Z	100840	0.0	55.0	50	My kid prefers wearing a mask to be like an adult and this mask is a perfect size for him (4 y.o). 	Excellent!	True	1609176633.293	en-US		
0	iHerb Customer	0	0	842e1efa-fa3f-49dd-b884-f47ffc6d67a2	0	en-US	2020-12-28T12:42:01.454Z	100840	0.0	18.0	50	Nice kids mask! 	Excellent!	False	1609159321.454	en-US		
0	iHerb Customer	0	0	601be585-9ac0-4231-b76f-c141a4ecd5d3	0	ar-SA	2020-12-28T11:50:48.494Z	100840	0.0	6.0	40	جيد مناسب، لكن لاحظت ان حجمه صغير نوعا لطفل عمر خمس سنوات	جيد	False	1609156248.494	ar-SA	Good fit, but I noticed that it was quite small for a five year old	en-US
0	iHerb Customer	0	11	6f60c3a3-dd07-444f-bfbc-2cbd86e0c1e6	0	ru-RU	2020-11-06T16:41:01.147Z	100840	5.0	225.0	50	Понравились. Очень долго искала маски для сына. Остановила свой выбор на этом  и не пожалела. Маски белые, не только качественные но и красивые 	Прекрасно!	False	1608957661.147	ru-RU	Liked it. I was looking for masks for my son for a very long time. I opted for this and did not regret it. The masks are white, not only of high quality but also beautiful	en-US
0	iHerb Customer	0	0	cb45f663-7530-4bba-9bf2-99718e88a78c	0	ru-RU	2020-12-22T06:44:31.029Z	100840	1.0	10.0	50	Супер маска, сыну идеально подошла	Прекрасно!	False	1608619471.029	ru-RU	Super mask, perfect for son	en-US
0	iHerb Customer	0	0	ab1b046e-8ac4-4403-a510-90b6f110185f	0	ru-RU	2020-12-18T11:02:32.345Z	100840	0.0	14.0	50	Ребёнку 6 лет идеально сидит, резинки мягкие, жаль одноразовая.	Отличная Маска	False	1608289352.345	ru-RU	A 6-year-old child sits perfectly, elastic bands are soft, sorry for disposable.	en-US
0	iHerb Customer	0	1	cf483393-2ddf-431e-b645-cfa68cb731ff	1	en-US	2020-12-11T13:50:42.098Z	100840	0.0	23.0	50	Great made inkorea. 	Good mask. 	True	1608083442.098	en-US		
0	iHerb Customer	0	0	f119e7d2-5ad3-4611-b00c-7e3b077ea184	0	en-US	2020-12-15T02:17:57.87Z	100840	0.0	28.0	40	Very small, good for small children!	Good	False	1607998677.87	en-US		
0	REMAN	0	0	b15d3bb9-2df7-4453-b39b-24cf166d5d8e	0	ar-SA	2020-12-13T14:55:19.95Z	100840	3.0	716.0	50	رهيبة	ممتاز!	False	1607871319.95	ar-SA	Awesome	en-US
0	iHerb Customer	1	0	51754f12-59db-48da-a618-51ecb890369c	1	en-US	2020-12-12T20:17:08.193Z	100840	2.0	40.0	50	"A great mask that is better than most masks.
Holds well and seals."	Excellent!	True	1607415428.193	en-US		
0	iHerb Customer	0	0	c0dddb1a-5475-4fcb-95f5-4e5a378a7e26	0	en-US	2020-12-06T09:15:14.396Z	100840	0.0	178.0	50	My son uses these when he goes to school as they are more protective than a regular cloth mask. They are the Korean version of N95 masks. I prefer Korean quality to Chinese. They fit children well. Very happy and will buy again.	Love!	False	1607246114.396	en-US		
0	iHerb Customer	0	0	636b689f-7ba5-4906-9c55-6ab40cd22cd0	0	en-US	2020-12-03T11:35:11.981Z	100840	0.0	291.0	40	Indispendable in COVID times	Good	False	1606995311.981	en-US		
0	iHerb Customer	0	6	6c7b53e1-e97e-4a77-920b-dde0ae3f961d	0	ru-RU	2020-11-06T09:44:23.473Z	100840	1.0	128.0	50	Долго искала детские маски хорошего качества, безумно рада что, нашла. Мы уже пользуемся со дня продажи на сайте. Маски очень хорошего качества, идеально сидит, а самое главное не тяжело дышать  и не страшно ребенка собой брать.  	Прекрасно!	False	1606988663.473	ru-RU	I have been looking for good quality children&#39;s masks for a long time, I&#39;m very glad that I found it. We have been using it since the day of sale on the site. Masks of very good quality, fits perfectly, and most importantly, it is not hard to breathe and it is not scary to take the child with you.	en-US
0	iHerb Customer	0	2	3082b636-f7f9-4924-9092-99bf12209cd6	0	en-US	2020-11-21T21:39:55.764Z	100840	2.0	26.0	40	Fits my 3 year old fine. Much smaller than other kid size masks. 	Good	False	1606772395.764	en-US		
0	iHerb Customer	3	1	01bee409-9e3f-483d-9510-15270692b23f	0	ru-RU	2020-11-30T12:02:25.98Z	100840	0.0	177.0	50	Маска подходит по размеру,но вредит здоровью ребенка как и любая маска. НЕ надевайте маски на детей,это имеет еще и сильное давление на их психику.	Прекрасно!	True	1605960145.98	ru-RU	The mask is suitable in size, but is harmful to the health of the child, like any mask. DO NOT wear masks on children, it also has a strong pressure on their psyche.	en-US
0	iHerb Customer	0	0	8c28e576-dfaa-4c9b-a146-0221dbf399af	0	ru-RU	2020-11-20T16:21:50.714Z	100840	2.0	157.0	50	Понравилась. Ребенок носит с удовольствием, дышать хорошо. 	Маска	False	1605889310.714	ru-RU	I liked it. The child wears with pleasure, breathe well.	en-US
0	iHerb Customer	0	0	45d71ae4-f26c-4816-9a13-9db47939b9a4	0	ru-RU	2020-11-15T12:38:42.558Z	100840	1.0	159.0	50	Хорошая, качественная маска. Ребёнку подошло 	Прекрасно!	False	1605443922.5579998	ru-RU	Nice, high quality mask. The child came up	en-US
0	iHerb Customer	0	2	76bb6658-7741-4841-9d4e-48a79cf29c35	0	ru-RU	2020-11-06T12:16:01.859Z	100840	0.0	133.0	50	Хорошие, качественные детские маски. Купил уже несколько штук, поэтому с уверенностью могу сказать что они самые лучшие из того что я покупал.  	Прекрасно!	False	1605442561.859	ru-RU	Nice, high quality children&#39;s masks. I have already bought several pieces, so I can say with confidence that they are the best that I have ever bought.	en-US
0	AnnaSchastie	0	1	f6e54987-728c-41ef-b338-aabcb47dbd8b	0	ru-RU	2020-11-10T20:46:46.936Z	100840	0.0	209.0	50	Маску заказывала для семилетнего сына с нормальным телосложением и она ему идеально подошла, хорошо держится, не сползает, за ушами ничего не пришлось подтягивать. В герметичной упаковке одна штука, в сложенном виде, ее нужно раскрыть в ширину,  уровень защиты соответствует стандарту, хотя кажется немного тоньше чем маски- респираторы для взрослых. Цена высокая конечно, но мы альтернативы не нашли, заказываем в каждой посылке, чтобы иметь в запасе 1-2 маски для посещения мест с большим скоплением людей, в остальное время ходим в многоразовой тканевой маске. 	Прекрасно!	False	1605430006.9359999	ru-RU	I ordered a mask for a seven-year-old son with a normal physique, and it fit him perfectly, holds well, does not slip, and did not have to tighten anything behind the ears. In a sealed package, one piece, folded, it needs to be opened wide, the level of protection meets the standard, although it seems a little thinner than respirator masks for adults. The price is high, of course, but we did not find an alternative, we order in each parcel to have 1-2 masks in stock for visiting places with a large crowd of people, the rest of the time we wear a reusable cloth mask.	en-US
0	iHerb Customer	0	0	7e1f5ce7-2c93-44ef-8fab-ea325dccfc4f	0	ru-RU	2020-11-08T12:44:00.471Z	100840	0.0	199.0	50	Очень красивая удобная маска для детей. Качество отличное!	Прекрасно!	False	1604839440.471	ru-RU	Very nice comfortable mask for children. The quality is great!	en-US
0	iHerb Customer	0	0	25ff7316-e7c8-4e19-a8ec-3143a6eea997	0	en-US	2020-11-02T17:18:13.766Z	100840	0.0	1.0	20	It didn’t fit my 6 year old	Below average	True	1604337493.766	en-US		
0	iHerb Customer	0	0	98887e81-6265-4977-99d3-d4154a5e64fb	0	en-US	2020-11-01T05:27:13.4Z	100840	0.0	32.0	40	My grandkids have no problem wearing these mask, which are very comfortable.	Good	True	1604208433.3999999	en-US		
0	MOLYAN	0	0	24553d59-4ebf-4fc8-ba5d-453c620c4716	0	ar-SA	2020-10-26T14:39:49.298Z	100840	0.0	1685.0	50	ممتازة وحمايتها اشوف انها ممتازة بس مشكلتها استخدام واحد ومكلفة بعض الشي 	كمامة أطفال 	True	1603723189.2979999	ar-SA	Excellent and protection, I see that it is excellent, but it has a single use and is somewhat expensive	en-US
0	iHerb Customer	0	0	cf18f1a4-b546-4636-a24b-715986071b7f	0	ru-RU	2020-10-23T14:34:56.263Z	100840	0.0	78.0	40	Маска хорошая, но дышать в ней ребенку очень тяжело.	Хорошо	False	1603463696.263	ru-RU	The mask is good, but it is very difficult for a child to breathe in it.	en-US
0	TsoyDiana	0	0	484c83fe-faa4-4567-aa14-d9bfb8490c81	0	ru-RU	2020-10-23T14:00:59.914Z	100840	0.0	93.0	40	Слишком дорогая одноразовая маска, но зато защищает на 94% от всего и удобная для ребёнка! В Корейском бренде уверенна, но я бы предпочла подобную многоразовую!	Детская Маска Защитная 	False	1603461659.914	ru-RU	Too expensive disposable mask, but it protects by 94% from everything and is child-friendly! I&#39;m confident in the Korean brand, but I would prefer a similar reusable one!	en-US
0	iHerb Customer	0	1	6fa70974-a1a0-4a2d-816b-3be894e3e200	0	ru-RU	2020-10-16T19:23:59.056Z	100840	0.0	27.0	50	Хорошая маска на детское личико садится хорошо резинки можно уменьшить сделав узелок. Около носа стальная пластина. Которую можно регулировать по форме носа. 	Прекрасно!	False	1603265039.056	ru-RU	A good mask on a baby&#39;s face sits well with elastic bands can be reduced by making a knot. There is a steel plate near the nose. Which can be adjusted to the shape of the nose.	en-US
0	iHerb Customer	2	0	4944951b-5780-4cf0-9f09-93bed2f6fcff	0	ar-SA	2020-10-29T07:47:25.066Z	100840	0.0	5.0	50	الكمام صغير جدا لعمر خمس سنوات واصغر 	Excellent!	True	1603180045.066	ar-SA	The muzzle is very small for the age of five years and younger	en-US
0	iHerb Customer	0	2	e4155055-87a8-40d4-9464-83cfae3dbfe3	1	ar-SA	2020-10-06T11:23:04.734Z	100840	8.0	16.0	50	قناع جيد ومريح أخذته لإبني ذو الست سنوات وقد أعجبه، هو صناعة كورية إذا قدمت لكم إفادة أعطوني إعجاب 	ممتاز!	True	1602760984.734	ar-SA	A good and comfortable mask that I took for my 6-year-old son and he liked it, it&#39;s Korean made. If I give you a statement, give me a crush.	en-US
0	iHerb Customer	0	1	e77fcec7-fa44-4690-bb03-9cf45dd8d66f	0	es-MX	2020-10-05T19:44:35.001Z	100840	0.0	1.0	50	Se adapta a la cara estupendamente 	¡Excelente!	True	1602315875.001	es-MX	Fits the face beautifully	en-US
2	iHerb Customer	2	0	da3fa5d5-1921-4b00-919b-256e1f69d3e7	0	ar-SA	2020-09-29T10:14:06.967Z	100840	5.0	20.0	30	ماجربته، يقولون ينزل سكر الدم وخفت آخذه	Ok	True	1600596846.967	ar-SA	I tried it, they say my blood sugar comes down and I was afraid to take it	en-US
0	iHerb Customer	0	4	1239ddc9-74ae-495d-8c1d-4897ac0dd33c	0	es-MX	2020-08-10T20:52:17.422Z	100840	0.0	1.0	50	La mascarilla viene en un sobre de plástico precintado. Es muy cómoda y lleva un ajuste para  la nariz. La única pega es que todos los textos están en koreano y no se distingue la certificación KF94. El envío ha sido según lo previsto 	Totalmente recomendable 	True	1598647937.422	es-MX	The mask comes in a sealed plastic envelope. It is very comfortable and has a nose fitting. The only downside is that all the texts are in Korean and the KF94 certification is not distinguished. Shipping has been as planned	en-US
0	iHerb Customer	0	1	bbfc0333-7a4d-46d1-837f-ff6508fc08f3	0	ar-SA	2020-08-19T16:07:04.974Z	100840	0.0	18.0	10	يجننن بس غالي دابلين سعره!	يجننن بس غالي دابلين سعره!	True	1598242024.974	ar-SA	Crazy, but expensive for the price!	en-US
0	LINDI	0	2	2d27e790-1adc-4fe3-9bde-98bf035203d2	1	ru-RU	2021-01-29T11:38:22.267Z	103743	64.0	59.0	50	Маска понравилась! Плотная, большая- дышать удобно. Но лучше для длительного ношения, так как снимать - одевать часто( магазин- одеть, улица - снять)- неудобно.  Рекомендую! Благодарю за 👍	Прекрасно!	False	1612697902.267	ru-RU	I liked the mask! Dense, large - comfortable to breathe. But it is better for long-term wearing, since it is inconvenient to take off - put on often (store - put on, street - take off). Recommend! Thank you for 👍	en-US
0	iHerb Customer	0	0	227da4d2-56f1-440a-be0e-82e899214254	0	en-US	2021-02-06T23:36:02.555Z	103743	0.0	5.0	50	good	Excellent!	False	1612654562.555	en-US		
0	iHerb Customer	0	0	487b3b0c-a939-4f9b-b4ee-7a460fd97f66	0	en-US	2021-02-06T08:38:05.678Z	103743	0.0	39.0	50	"Very nice quality mask with good coverage. Amazing how it can be worn for 10 days! 
Would 100% repurchase and price is very affordable as well"	Excellent!	False	1612600685.678	en-US		
0	iHerb Customer	0	0	59367295-fa16-4284-8f31-78c06287aed2	0	en-US	2021-02-05T15:36:41.44Z	103743	0.0	3.0	50	Excellent came next day was shocked I’m like I just ordered it	Excellent!	False	1612539401.44	en-US		
0	iHerb Customer	0	0	780dc633-ad79-43bd-a0af-7b8b4a4d89f1	0	en-US	2021-02-05T05:30:58.092Z	103743	0.0	50.0	50	Exactly what l expected. 	Excellent!	False	1612503058.092	en-US		
0	Alika-m	0	1	d45189cd-7815-496c-87cd-cc383b47d5fa	0	ru-RU	2021-01-31T16:02:12.877Z	103743	0.0	1614.0	50	Маска классная, в ней легко дышится. Носить можно несколько дней. Размер большой, мне великовата.	Прекрасно!	False	1612497732.877	ru-RU	The mask is cool, it is easy to breathe in it. You can wear it for several days. The size is big, too big for me.	en-US
0	Lubava	0	0	34dd9424-dada-4c7b-82b1-ad8af270b933	0	ru-RU	2021-02-04T07:06:52.48Z	103743	0.0	63.0	50	очень удобная маска, дышать в ней более комфортно чем в n95, а одной упаковки (в ней 3 маски) хватает на месяц.	Прекрасно!	False	1612422412.48	ru-RU	a very comfortable mask, it is more comfortable to breathe in it than in the n95, and one package (it contains 3 masks) is enough for a month.	en-US
0	iHerb Customer	0	0	886478f3-1bf9-48f8-863a-19a51d1994ba	0	en-US	2021-02-03T19:26:01.895Z	103743	230.0	590.0	50	I tried it. Much better than the one i was using. Does not make my grasses dull from steam condensation, fits perfectly on the face and offers more protection. It has also HEPA certification which is important. I ordered 5 more packs for my relatives and friends. I love it!!!	Excellent!	False	1612380361.895	en-US		
0	iHerb Customer	0	0	4a8f46b1-170f-40ee-af70-0b476e270b5e	0	ru-RU	2021-02-03T08:23:51.24Z	103743	1.0	122.0	40	Хорошие маски, сидят плотно на лице при этом комфортно в них дышится.	Хорошо	False	1612340631.24	ru-RU	Good masks, fit tightly on the face while breathing comfortably in them.	en-US
0	Hammms	0	0	cbf24d5d-7a3a-4857-92a0-b22a2e2ae3e6	0	ar-SA	2021-02-03T01:26:34.846Z	103743	7.0	91.0	50	حلوه تستخدم اكثر من مره وخفيفه ✅✅😍	ممتاز!	False	1612315594.846	ar-SA	Sweet and used more than once and light ✅✅😍	en-US
0	iHerb Customer	0	0	dd14574b-3d3f-4a61-81cf-eb641533f190	0	ru-RU	2021-02-03T00:40:58.186Z	103743	0.0	8.0	50	Маска удобно ложится на лицо и намного меньше , чем другие давит на кожу.	Прекрасно!	False	1612312858.186	ru-RU	The mask fits comfortably on the face and puts much less pressure on the skin than others.	en-US
0	iHerb Customer	0	0	aadc810c-c900-419b-912f-fe04294d53cd	0	en-US	2021-02-02T12:25:45.8Z	103743	7.0	258.0	50	"it is a little bigger for a slim face..
but a great mask for round faces ..
very nice..."	very nice	False	1612268745.8	en-US		
0	Margrev	0	0	5447d520-6df4-4b74-b3e3-911a66c974b4	0	ru-RU	2021-02-01T06:47:07.033Z	103743	3.0	456.0	50	Отличные маски и цена хорошая. В наше время очень полезная вещь.	Прекрасно!	False	1612162027.033	ru-RU	Great masks and good price. It&#39;s a very useful thing these days.	en-US
0	iHerb Customer	0	0	6a42cefd-05ea-42be-b226-17a6cea71597	0	ja-JP	2021-01-30T00:19:49.618Z	103743	0.0	50.0	20	"思ったより薄い。
形は息がしやすいです。"	平均以下	False	1611965989.618	ja-JP	It&#39;s thinner than I expected. The shape is easy to breathe.	en-US
0	iHerb Customer	0	0	65271c7e-b1e2-423c-9c71-3ac31589958d	0	en-US	2021-01-29T17:39:10.558Z	103743	1.0	24.0	50	Comfortable and good fit, plus good breathing room. I recently started using these mask on top of my regular medical grade masks. 	Excellent!	False	1611941950.558	en-US		
0	iHerb Customer	0	0	fa845ed5-5cb8-4d0f-ad90-379a3d65373b	0	ja-JP	2021-01-29T12:37:43.037Z	103743	0.0	24.0	50	"鼻や口周りにスペースが出来るので、呼吸もしやすく、話す時もズレたり擦れたりしないので、ノンストレスです！
女性の方は化粧も付きにくくて重宝すると思います。
私もリピートします！"	口につかない！	False	1611923863.037	ja-JP	Since there is space around the nose and mouth, it is easy to breathe, and it does not shift or rub when talking, so it is stress-free! I think women will find it useful because it is difficult to apply makeup. I will repeat too!	en-US
0	iHerb Customer	0	0	20a27f0e-6c35-4509-b34c-ead0bb090151	0	ru-RU	2021-01-28T20:14:50.185Z	103743	6.0	3.0	50	Очень удобная маска. В ней хорошо дышится, не прилипает к коже. Сегодня более 40 минут находилась в метро, даже снимать не хотелось. На улице при минусе тепло, кожа не обветривается. Цена невысокая, 100 руб/шт. Буду покупать еще. Рекомендую.	Прекрасно!	False	1611864890.185	ru-RU	Very comfortable mask. It breathes well, does not stick to the skin. Today I was in the subway for more than 40 minutes, I didn&#39;t even want to shoot. It&#39;s warm outside at minus temperatures, the skin is not chapped. The price is low, 100 rubles / piece. I will buy more. Recommend.	en-US
0	iHerb Customer	0	0	5ebb253c-89f7-40de-b763-d10030dc30e0	0	ru-RU	2021-01-28T15:27:43.585Z	103743	0.0	281.0	50	Хорошие и удобные.	Прекрасно!	False	1611847663.585	ru-RU	Nice and comfortable.	en-US
0	iHerb Customer	0	0	294b6973-7c6d-4a51-99a0-f5397aaaf08c	0	ru-RU	2021-01-28T10:56:33.604Z	103743	1.0	348.0	50	Неотъемлемая часть нашей новой реальности, приходится соответствовать... Аккуратно смотрятся на лице, не тянут уши, дышать в них врполне нормально. Помада не просвечивает.	Прекрасно!	False	1611831393.604	ru-RU	An integral part of our new reality, we have to correspond ... They look neat on the face, do not pull their ears, breathing in them is quite normal. Lipstick does not shine through.	en-US
0	Betsaida	0	0	9fd95513-d907-4362-8855-004f3c6eff97	0	es-MX	2021-01-28T05:22:25.134Z	103743	0.0	54.0	50	Se ajustan súper bien y son de muy buena calidad, el material es excelente, súper recomendadas por el precio valen muchísimo la pena 	¡Excelente!	False	1611811345.134	es-MX	They fit super well and are of very good quality, the material is excellent, super recommended for the price they are well worth it	en-US
0	iHerb Customer	0	0	9f1d9b93-f4ed-4f88-9f38-1ffd7e3dc05c	0	en-US	2021-01-27T14:36:17.01Z	103743	18.0	159.0	50	These are basically just a kf94 mask. I was sad that it didn’t come with the cute print on there but the real thing is that it is a good mask.  	Good Mask Good Price	False	1611758177.01	en-US		
0	iHerb Customer	0	0	637ccac2-6364-484e-9e4b-d22f12c7bcfc	0	en-US	2021-01-26T09:26:51.708Z	103743	0.0	68.0	50	Amazing mask quality 	Excellent!	False	1611653211.708	en-US		
0	iHerb Customer	0	0	3bd16252-71b2-4dc9-a6cd-fd2642c0fd88	0	en-US	2021-01-26T02:25:00.821Z	103743	0.0	63.0	50	Comfort and keep space via month and nose. I like very much.	Excellent!	False	1611627900.821	en-US		
0	iHerb Customer	0	0	619c7ed0-c075-4b75-8deb-0607d9e6050e	0	ja-JP	2021-01-25T01:07:26.642Z	103743	0.0	17.0	20	"私は顔が大きいのでマスクはLサイズが快適です。
表記にLサイズとあった為お試しで買いましたが、顔を覆う布部分は『普通』で紐が長いだけでした。
そのせいかフィット感がいまいちに感じます。
またマスク難民です、、、"	『Lサイズ』とは紐が長いこと？？	False	1611536846.642	ja-JP	I have a big face, so the L size mask is comfortable. I bought it as a trial because it was L size in the notation, but the cloth part covering the face was &quot;normal&quot; and the string was only long. Because of that, I feel the fit is not good enough. I&#39;m a mask refugee again ...	en-US
0	iHerb Customer	0	0	82fab93c-fe98-463c-9bd8-ec6fc1314586	0	ar-SA	2021-01-24T01:04:50.198Z	103743	63.0	125.0	30	أعجبتني كثيرا.. عملية و سهلة 	جيدة	False	1611450290.198	ar-SA	I liked it very much .. practical and easy	en-US
0	Alexooo	0	1	6594fd82-b8d8-4ac0-9745-1feb74a7236e	0	ru-RU	2021-01-19T08:03:39.343Z	103743	0.0	139.0	40	Взял на пробу, так как многоразовая маска.	Хорошо	False	1611432219.343	ru-RU	Took it for a test, as a reusable mask.	en-US
0	iHerb Customer	0	0	606ab859-bce5-4fb3-bae6-0862482a137b	0	ru-RU	2021-01-23T08:48:54.736Z	103743	0.0	51.0	40	Хорошие маски! Что с маской будет чере10 дней сказать пока не могу.	Good	False	1611391734.736	ru-RU	Nice masks! I cannot say yet what will happen to the mask in 10 days.	en-US
0	iHerb Customer	0	0	92c8c4d5-89d7-45d6-a491-1c20f48853f2	0	en-US	2021-01-22T13:36:49.287Z	103743	1.0	18.0	50	I ordered it because the work , so good for wearing it for long time..	Excellent!	False	1611322609.287	en-US		
0	iHerb Customer	0	0	5b1ee448-ade9-4e89-8467-a3a624b96d5d	0	ru-RU	2021-01-22T08:52:00.029Z	103743	14.0	383.0	50	Очень удобная маска, легче дышать, чем в обычной китайской, взяла всем в семье	Прекрасно!	False	1611305520.029	ru-RU	Very comfortable mask, easier to breathe than a regular Chinese one, took everyone in the family	en-US
0	Vergissmeinnicht	0	1	31239b35-f5f9-4ea0-9a5b-3ba75a3a6fc6	0	ru-RU	2021-01-17T10:49:32.652Z	103743	71.0	277.0	30	странно что на 10 дней, надо хотябы кварцевать 	OK	False	1611269372.652	ru-RU	it&#39;s strange that for 10 days, you need to quartz at least	en-US
0	iHerb Customer	0	0	d500d0b5-0ff8-4ff8-9556-444f2bce9738	0	ru-RU	2021-01-21T18:35:12.218Z	103743	0.0	48.0	50	Отличные маски и хорошая упаковка, приятно получить данный товар.	Хороший Товар	False	1611254112.218	ru-RU	Great masks and good packaging, nice to receive this product.	en-US
0	iHerb Customer	0	0	d8ecc1ef-e9a3-4392-b7af-f85953a81536	0	ru-RU	2021-01-21T06:20:46.778Z	103743	1.0	101.0	50	Отличные маски, удобные, легко дышать. Доступны по цене - 3 шт. на 10 дней каждая.	Отличные маски	False	1611210046.778	ru-RU	Great masks, comfortable, easy to breathe. Available at a price - 3 pcs. for 10 days each.	en-US
0	iHerb Customer	0	2	3b195ec9-9b15-4b8d-8ce9-25afded062cb	0	en-US	2021-01-10T21:56:11.51Z	103743	0.0	18.0	50	Very breathable mask compared to the other masks. I love how it doesn't stick to you mouth and gives you space to talk in ease with it on. May be a little bit big for women but I just twist the earbands and it fits well.	Excellent!	False	1611093371.51	en-US		
0	iHerb Customer	0	0	eaed2688-f065-4c35-a031-df764db4195b	0	en-US	2021-01-18T15:29:47.357Z	103743	0.0	62.0	40	The quality is good but it's VERY big on my face. I do have a fairly small face. 	Good	False	1610983787.357	en-US		
0	iHerb Customer	0	0	8ba7bb92-5126-4cba-bb1d-949236859cba	2	ja-JP	2021-01-18T10:34:30.275Z	103743	2.0	13.0	50	10日間使えるということで購入しました。3枚セットで３０日分。信頼できるマスクだと思います。	とても素晴らしい！	True	1610966070.275	ja-JP	I bought it because it can be used for 10 days. A set of 3 for 30 days. I think it&#39;s a reliable mask.	en-US
0	RGA640	0	0	ef29f42a-adcd-40c7-ab06-257609887d28	0	en-US	2021-01-18T10:24:09.905Z	103743	74.0	120.0	50	Comfortable and breathable.  It's also good that I can use it more than once,  actually can be used til 10 times.  Good for the environment, less waste	Excellent!	False	1610965449.905	en-US		
1	iHerb Customer	0	0	448310df-7a4b-4430-80b3-b6c6ce5eb34b	0	en-US	2021-01-18T01:01:05.248Z	103743	0.0	4.0	50	"I like this mask! It is very easy to breathe with it on.
"	Excellent!	True	1610931665.248	en-US		
